4.500000000000000000e+01,0.000000000000000000e+00
4.416766505744546123e+01,-2.535119903491472471e+01
4.173064124413897247e+01,-4.914141103220718776e+01
3.781357807420695138e+01,-7.067700509675080411e+01
3.258770811434829540e+01,-8.925758614711958217e+01
2.626972260768993550e+01,-1.041200960452181761e+02
1.911647818915662000e+01,-1.146613688068706551e+02
1.142461093399925609e+01,-1.204570501548657830e+02
3.519427063305252457e+00,-1.212758724343862724e+02
-4.276351656089401487e+00,-1.171492574541752703e+02
-1.164356105494269578e+01,-1.083657925483184670e+02
-1.830199851990299109e+01,-9.548307518175725761e+01
-2.401247451097592034e+01,-7.932562649991388071e+01
-2.859137591149945123e+01,-6.075925597026844116e+01
-3.190272851143474497e+01,-4.059664301824879118e+01
-3.386431485237438466e+01,-1.965637018486238219e+01
-3.445487502190984230e+01,1.280601761492581536e+00
-3.370896209304130053e+01,2.149889169965924651e+01
-3.169066231951589430e+01,4.034549478452771609e+01
-2.850370561191834540e+01,5.715843628480650551e+01
-2.429620864027598870e+01,7.135726556513375840e+01
-1.926052892404002037e+01,8.244641173017339497e+01
-1.361951101166642353e+01,9.003121970105141259e+01
-7.609104578312306799e+00,9.381411454802108096e+01
-1.484542672058117407e+00,9.365348263403393503e+01
4.506119018067989757e+00,8.964310225398421039e+01
1.012252528194831136e+01,8.211317270644983068e+01
1.514703397419839348e+01,7.156097388172949536e+01
1.940025574203981762e+01,5.852713196364748427e+01
2.273499258826246816e+01,4.364079876873726249e+01
2.505428606435696537e+01,2.756943248477988462e+01
2.631125746791948572e+01,1.100738403822449385e+01
2.649640963882387368e+01,-5.431347761298587429e+00
2.562919118174284705e+01,-2.113821024753266897e+01
2.377065401916650700e+01,-3.554928531574070405e+01
2.102448266196194737e+01,-4.816307761480536698e+01
1.753293214745510653e+01,-5.854507030141271429e+01
1.345003935791555882e+01,-6.632768993037075234e+01
8.955269891157103146e+00,-7.121124746356764490e+01
4.239123962688547742e+00,-7.304938938609095089e+01
-4.998681890593268951e-01,-7.185668731270615694e+01
-5.067504812721247198e+00,-6.778905406604584982e+01
-9.282862672115550495e+00,-6.110061710345012642e+01
-1.298144243881251647e+01,-5.214881038333928132e+01
-1.603280257404180986e+01,-4.138377176269082725e+01
-1.834066880937064425e+01,-2.934743736464949393e+01
-1.984304091986939866e+01,-1.657355972726989179e+01
-2.050270080169854481e+01,-3.572174995048754464e+00
-2.031657663566894456e+01,9.145701490147077450e+00
-1.932004032794637638e+01,2.110419879427212919e+01
-1.758512416217739016e+01,3.186608274590162893e+01
-1.520101187901965645e+01,4.104884971060607057e+01
-1.227999569871473362e+01,4.830939955940762331e+01
-8.953465443815058933e+00,5.340021929453043015e+01
-5.369548754202433827e+00,5.617785654624579195e+01
-1.681083047383503670e+00,5.659475222311367304e+01
1.956526958243935521e+00,5.468839083893126940e+01
5.396036407139291668e+00,5.060026146983191353e+01
8.505588649571565796e+00,4.457910044400932748e+01
1.117093295119034480e+01,3.696248433697554958e+01
1.329874554938314724e+01,2.811058863575107480e+01
1.481743035114785556e+01,1.842405591611655780e+01
1.568672776940908697e+01,8.316294089583280424e+00
1.589767180054612439e+01,-1.793206769255467847e+00
1.546392359354591584e+01,-1.151469341976940974e+01
1.441912118951565347e+01,-2.046450309203286011e+01
1.282150041224987191e+01,-2.830886334054683218e+01
1.075394716962236785e+01,-3.477294621539925856e+01
8.319530452129228593e+00,-3.964336970268420401e+01
5.624995443308266729e+00,-4.276262465319553030e+01
2.788490585745506678e+00,-4.403559731261223220e+01
-7.152940368362063761e-02,-4.346075144285899228e+01
-2.837299512223454112e+00,-4.113150392653177079e+01
-5.399865765945666141e+00,-3.721024386773882497e+01
-7.659942930019458807e+00,-3.190350916894477606e+01
-9.532913434062072255e+00,-2.546999581214834407e+01
-1.095674764916286925e+01,-1.820911500477424028e+01
-1.189199584508117979e+01,-1.045652055510353939e+01
-1.231801947363782368e+01,-2.533443035052857617e+00
-1.223008542653349018e+01,5.233189703915891222e+00
-1.164596241183388692e+01,1.253815902154165229e+01
-1.060661937923559250e+01,1.910743800863924236e+01
-9.173043510041125614e+00,2.470227490665059022e+01
-7.413136260480581718e+00,2.912505221029388380e+01
-5.407871221437509313e+00,3.222024344823301334e+01
-3.245439310669806954e+00,3.390095422388393587e+01
-1.020027041657017630e+00,3.414996109183073258e+01
1.177137125517858651e+00,3.300478764420866185e+01
3.254677576233063530e+00,3.054798845529950313e+01
5.131030597046451369e+00,2.691566701705451692e+01
6.737608461572288654e+00,2.229756986333692126e+01
8.019212873956588439e+00,1.693153222222853671e+01
8.935075140965716756e+00,1.105465833984270141e+01
9.456876347473318845e+00,4.922052780261367388e+00
9.575187267148132619e+00,-1.212489549568700475e+00
9.300303192946110187e+00,-7.102363114004179856e+00
8.658394589413571651e+00,-1.251956881964928847e+01
7.685236339190123722e+00,-1.725790204685670304e+01
6.429479003949515103e+00,-2.113992983312860119e+01
4.950633544265561348e+00,-2.403643578682765991e+01
3.318228616694953281e+00,-2.586614221810536662e+01
1.602821255337790740e+00,-2.658705628813302368e+01
-1.222782399717983332e-01,-2.619736767134719457e+01
-1.786844743649356193e+00,-2.474578449380226530e+01
-3.325362931441064429e+00,-2.233179870454407734e+01
-4.679934096498114648e+00,-1.908800302494385193e+01
-5.799652581329580947e+00,-1.517201701182396612e+01
-6.645700791066698088e+00,-1.076351615404147211e+01
-7.193696635790483462e+00,-6.058480579739430105e+00
-7.432999842807122448e+00,-1.258346322694727348e+00
-7.362537451978401926e+00,3.439362048557617513e+00
-6.992999679671739521e+00,7.843540044090191010e+00
-6.348545996170839700e+00,1.178698288916057635e+01
-5.466723561790824526e+00,1.512661925353517134e+01
-4.391478737371464547e+00,1.774845182037792668e+01
-3.171873983363450389e+00,1.956246377468513842e+01
-1.861739426663859165e+00,2.051598794411392745e+01
-5.171038714023041827e-01,2.059970669239076102e+01
8.056052027015946360e-01,1.984453840725548801e+01
2.053669991342734313e+00,1.830580356274909093e+01
3.176716098547885725e+00,1.606732220916863341e+01
4.133118955308894726e+00,1.324056245604219839e+01
4.890345403068163677e+00,9.964350404485099233e+00
5.425216065998260895e+00,6.391456408832345559e+00
5.722080511441525630e+00,2.673469454096757403e+00
5.774851945385662155e+00,-1.032412056491588626e+00
5.589232445408252481e+00,-4.577816090891679401e+00
5.182510302051011486e+00,-7.823839073181938275e+00
4.578361805778083493e+00,-1.064985058927006101e+01
3.806887973726373442e+00,-1.294992940931924785e+01
2.904266405561406028e+00,-1.464554923853243906e+01
1.911823027270301623e+00,-1.568954026392844270e+01
8.731239842176284904e-01,-1.606413879709578296e+01
-1.679115934357116036e-01,-1.577196703895789476e+01
-1.168028191355530598e+00,-1.484161537233215000e+01
-2.088238204835695111e+00,-1.333073203324470413e+01
-2.893854216407185209e+00,-1.132585469720150861e+01
-3.556228340047090430e+00,-8.926209980653506904e+00
-4.051994417886332300e+00,-6.240341530432603534e+00
-4.365588207193169090e+00,-3.386125313864775332e+00
-4.490723222391001634e+00,-4.846781927868879514e-01
-4.429714009627002902e+00,2.343973841968880922e+00
-4.190406409393681031e+00,4.987537828132997397e+00
-3.787226561978840778e+00,7.340636441079262831e+00
-3.241409529469333695e+00,9.317310519956786052e+00
-2.580964382883583763e+00,1.085141911369746204e+01
-1.836881816299374748e+00,1.189694285794397999e+01
-1.041851536863092065e+00,1.242337979962508321e+01
-2.299300317341949895e-01,1.242263314513199290e+01
5.655856813273669736e-01,1.191225865928125671e+01
1.312520124846077607e+00,1.093433379549321138e+01
1.982455376628928345e+00,9.542956878213638916e+00
2.549429593763411717e+00,7.806697227336711897e+00
2.993407615721397796e+00,5.806015842419539830e+00
3.300927110311600465e+00,3.631970442199610183e+00
3.464820914992321033e+00,1.380328302622424896e+00
3.482382920522245850e+00,-8.556288154878178842e-01
3.356552364619980633e+00,-2.983447550630873302e+00
3.096854778424464882e+00,-4.920851340126215945e+00
2.719375909921219137e+00,-6.595910456457005466e+00
2.243616567146043739e+00,-7.949953123948038325e+00
1.691648387493953853e+00,-8.935697705139434177e+00
1.088187420816375317e+00,-9.523010563409012974e+00
4.594137632653185199e-01,-9.701945073376876394e+00
-1.680041608854643820e-01,-9.481322004110994683e+00
-7.687082795293913584e-01,-8.881759262902541252e+00
-1.318221059685733998e+00,-7.937575276640774113e+00
-1.795888819975211881e+00,-6.697155017689528478e+00
-2.184996385238178185e+00,-5.222884785886186876e+00
-2.473030333171716055e+00,-3.584638359286736353e+00
-2.651011370212533080e+00,-1.852851193174534616e+00
-2.714451432298075950e+00,-1.016017060016618234e-01
-2.664496057502751203e+00,1.597940420334988731e+00
-2.507803064001365101e+00,3.177943816369697583e+00
-2.254173174105630562e+00,4.578771350753108038e+00
-1.916645471422308900e+00,5.746894737799555841e+00
-1.511355375448734772e+00,6.641493166988578167e+00
-1.057207548258625396e+00,7.236220000705380961e+00
-5.745823179841424988e-01,7.518513093626617128e+00
-8.394955673027229559e-02,7.485421113635730705e+00
3.940861106526165614e-01,7.146132767083517301e+00
8.406554381629811612e-01,6.523843982537025354e+00
1.238647712919517030e+00,5.655718788642112749e+00
1.573596766840190231e+00,4.585969906973799581e+00
1.833453552605876391e+00,3.363608681666463873e+00
2.009694542205560985e+00,2.042984362491958805e+00
2.098108195854243352e+00,6.809033129458316180e-01
2.098530579796031859e+00,-6.655141065760982189e-01
