1.706973909853935112e+01,-1.257556969538607916e+02
8.581066726988220594e+00,-1.339411915620125910e+02
-2.584637587212147980e-01,-1.366182751598584559e+02
-9.090768073951013051e+00,-1.335958461497298515e+02
-1.755308380119265266e+01,-1.250924010713364964e+02
-2.529370799961213478e+01,-1.116866854384669949e+02
-3.202043692290530430e+01,-9.409328989374833441e+01
-3.748302940033656938e+01,-7.314110779704817844e+01
-4.149341977738218645e+01,-4.972848362512782217e+01
-4.392819675907077936e+01,-2.480695267390022352e+01
-4.472335354300948751e+01,8.371298330696042012e-01
-4.383850511341195499e+01,2.647888129039908023e+01
-4.129166525457937809e+01,5.133418725304426999e+01
-3.716576807847294361e+01,7.457180698298917321e+01
-3.160853179037552252e+01,9.531445852770372085e+01
-2.481303143907097208e+01,1.127235187692864997e+02
-1.702324822348304068e+01,1.258570523873617475e+02
-8.534873754621569830e+00,1.339448277889603958e+02
3.156894428744104752e-01,1.365348129619811459e+02
9.151655865537483336e+00,1.334934451104762445e+02
1.760544415704326582e+01,1.250324593352325877e+02
2.534020469599945002e+01,1.116242537829516692e+02
3.205422759307845126e+01,9.393359725378634550e+01
3.750206859587981256e+01,7.283134569238994516e+01
4.149496117987180099e+01,4.938974573948519975e+01
4.391619353805842252e+01,2.450307767791924363e+01
4.468543589596466603e+01,-1.144508227635510744e+00
4.377034107078144132e+01,-2.677947062097109310e+01
4.120074806041705529e+01,-5.159980132501875971e+01
3.706831172228964988e+01,-7.477841309437363293e+01
3.150907615876819889e+01,-9.550374661496248052e+01
2.470783186543330956e+01,-1.128048307314112151e+02
1.690902970560652108e+01,-1.258101809515834191e+02
8.413657009556720467e+00,-1.338369904325735718e+02
-4.244693744689933546e-01,-1.364030531632069199e+02
-9.244381096582992896e+00,-1.333686604772156841e+02
-1.767960217886758301e+01,-1.248578542346761111e+02
-2.539413259217046104e+01,-1.113004291411049991e+02
-3.209131081537209695e+01,-9.345621309445931502e+01
-3.751491906804028531e+01,-7.240562958295309670e+01
-4.148883844171602675e+01,-4.906699521457869650e+01
-4.388515437930853835e+01,-2.416827620083721939e+01
-4.462256454106157832e+01,1.487362312088300165e+00
-4.368141481291965533e+01,2.709423994486967047e+01
-4.110251600280215456e+01,5.186009422958317572e+01
-3.696590329935085606e+01,7.501406598895174227e+01
-3.139554878270262961e+01,9.563085228678157534e+01
-2.457971611079504015e+01,1.128243205312922868e+02
-1.677161137740124275e+01,1.257755688425457521e+02
-8.285070915369010081e+00,1.337496264525121319e+02
5.413695466833339243e-01,1.362649610410782941e+02
9.342268861567605498e+00,1.331139571332373350e+02
1.776161817466912396e+01,1.244638694000799575e+02
2.545919717709092467e+01,1.108775543937577766e+02
3.213037931995766172e+01,9.320236265413450383e+01
3.753923154035857834e+01,7.223971974505413129e+01
4.149357602941842771e+01,4.884699646315355182e+01
4.386459127071851327e+01,2.389786474602116328e+01
4.458796642362457163e+01,-1.729537394877380674e+00
4.365312479328818540e+01,-2.729671243117257262e+01
4.107089198427618015e+01,-5.204003721072813704e+01
3.691243406074871558e+01,-7.513548516424290824e+01
3.131628848145653876e+01,-9.572440217098088056e+01
2.448836409974011019e+01,-1.129135065587753814e+02
1.668460796227019927e+01,-1.258529703987449437e+02
8.201833759808634383e+00,-1.337895641662053094e+02
-6.203670432257549772e-01,-1.361986878656406077e+02
-9.424066359382646141e+00,-1.329458138779667991e+02
-1.783613560830658784e+01,-1.242830297168624156e+02
-2.552066601909961818e+01,-1.107438005995838779e+02
-3.217952249654014452e+01,-9.302909563692780637e+01
-3.756750957173508709e+01,-7.196798904113501294e+01
-4.150083032265812477e+01,-4.850868718758813003e+01
-4.386170226430873242e+01,-2.362411704985228766e+01
-4.457922682583655671e+01,1.976662993937051027e+00
-4.361680373533089039e+01,2.754375353158210515e+01
-4.100062837459378784e+01,5.228242319613336520e+01
-3.682045749394272605e+01,7.535745253476061123e+01
-3.122448580810881680e+01,9.592290015725072294e+01
-2.439987754120049956e+01,1.130971064207197685e+02
-1.659335871382861427e+01,1.259374964997124948e+02
-8.101647938712801533e+00,1.337467605199488503e+02
7.300000923027810673e-01,1.360911832939136445e+02
9.523831879939567813e+00,1.328293544788083693e+02
1.792548495399125130e+01,1.241724726018577769e+02
2.559310074388498890e+01,1.105554733923923720e+02
3.223251648079425991e+01,9.267208270808912118e+01
3.759950409431822038e+01,7.147872923242135812e+01
4.150803997797626721e+01,4.808441669363508453e+01
4.384425377022233050e+01,2.320606966690647610e+01
4.452530262575474040e+01,-2.402217557795709446e+00
4.352723628278305767e+01,-2.795045604311761167e+01
4.088768780085511878e+01,-5.263230080239743813e+01
3.669942351690936988e+01,-7.565688791270846991e+01
3.109186598761792197e+01,-9.615265019683431547e+01
2.425337677161254391e+01,-1.131778188334132977e+02
1.643344876229046747e+01,-1.259127460821189999e+02
7.942513476130897310e+00,-1.336636505073261105e+02
-8.727432631785085881e-01,-1.359531564813322007e+02
-9.649068197127482094e+00,-1.326179100927585068e+02
-1.802743199486683068e+01,-1.238131762486464282e+02
-2.567509373808076489e+01,-1.100633041284389009e+02
-3.228861751334940777e+01,-9.224321885796940990e+01
-3.763406205795569548e+01,-7.122083788092955103e+01
-4.152473618767369601e+01,-4.781760299110033685e+01
-4.382995864566132838e+01,-2.288124783639444360e+01
-4.448217079712816968e+01,2.738965933048118195e+00
-4.347608444200181310e+01,2.824455890920293299e+01
-4.083789667273956780e+01,5.290221724894881561e+01
-3.663498212558070577e+01,7.586688943020489262e+01
-3.100186897785966167e+01,9.627952268286811943e+01
-2.414063493491984147e+01,1.132708528859856045e+02
-1.631734990525519535e+01,1.259770657671154623e+02
-7.830237559433723682e+00,1.336924051093390631e+02
9.774107961529142630e-01,1.358929939829622526e+02
9.749112845753876044e+00,1.324268170423334254e+02
1.812233646742361515e+01,1.235471488261076445e+02
2.575211124026123954e+01,1.098407072773509725e+02
3.235040489415053599e+01,9.202381936134761986e+01
3.767248693243982416e+01,7.092701740695491708e+01
4.153631423408023693e+01,4.745419958526196069e+01
4.382486325320692799e+01,2.255547862655958724e+01
4.447557392572300472e+01,-3.009765776199424536e+00
4.345182109834459538e+01,-2.850821888732230036e+01
4.077784201315994750e+01,-5.315131500498133477e+01
3.654252254994950988e+01,-7.610493400947395060e+01
3.089853906408784567e+01,-9.649567905067803508e+01
2.404014574825786710e+01,-1.134873847941967426e+02
1.621618935917678783e+01,-1.261358614927599859e+02
7.724393692744069284e+00,-1.337126703030985198e+02
-1.095984611311604073e+00,-1.357989490494643974e+02
-9.866348923070892951e+00,-1.322874351468281304e+02
-1.822790731962285804e+01,-1.234164935035656470e+02
-2.584472330739226464e+01,-1.096644457987398340e+02
-3.242198845108167404e+01,-9.171089099249878984e+01
-3.772013788775147702e+01,-7.044827668841735147e+01
-4.155636387710259072e+01,-4.696294143889707584e+01
-4.381991527629237027e+01,-2.208339438317139525e+01
-4.443231029173615809e+01,3.488074633607284536e+00
-4.336764513510009067e+01,2.897369099233223722e+01
-4.066204747422096943e+01,5.356904286635433721e+01
-3.641241373997652886e+01,7.645275219908030806e+01
-3.075656369846712224e+01,9.680177901852229638e+01
-2.388460560428852730e+01,1.136462636952476259e+02
-1.604559990041282092e+01,1.261451507199411708e+02
-7.545502758854331304e+00,1.336367404481179904e+02
1.260854615064000539e+00,1.356657002914791690e+02
1.001459714119870981e+01,1.321225988057459801e+02
1.835231764290993794e+01,1.231484455216815093e+02
2.594397732981503069e+01,1.092062188444209312e+02
3.249714740361742571e+01,9.109349272578828050e+01
3.776096579734495151e+01,6.990762439366051240e+01
4.156943625107439999e+01,4.648696815525067905e+01
4.379585744126431024e+01,2.158446358393500475e+01
4.436577839701156023e+01,-3.994764796931550510e+00
4.326639449075382515e+01,-2.944369352042446764e+01
4.054383807273727314e+01,-5.398203415014037887e+01
3.627925531438052786e+01,-7.681992134953726747e+01
3.060254202471448082e+01,-9.703555218229362822e+01
2.370837982318076342e+01,-1.137580572200031668e+02
1.585640930244859348e+01,-1.261782657910793830e+02
7.363137636879504733e+00,-1.335808964754729402e+02
-1.432316148683863366e+00,-1.355160471767559045e+02
-1.016611932489661640e+01,-1.318094859821476348e+02
-1.848567074124068910e+01,-1.226711553379827535e+02
-2.605269930378680954e+01,-1.087056382510650536e+02
-3.257311728822450902e+01,-9.074447249628047985e+01
-3.781434745096646566e+01,-6.958872960015828824e+01
-4.159132263761379278e+01,-4.609663657993968400e+01
-4.378259017665428843e+01,-2.114458343024767828e+01
-4.433156290319341508e+01,4.397058047411007031e+00
-4.322812024344715098e+01,2.980688102771717851e+01
-4.048763349495567354e+01,5.430931584841221849e+01
-3.618915646617519144e+01,7.707914162741283803e+01
-3.047881498616800400e+01,9.725590233148771802e+01
-2.356960492292050446e+01,1.139449394288112103e+02
-1.571697752741843601e+01,1.263246155529231061e+02
-7.224237583628187132e+00,1.336441793561169789e+02
1.569397336460926606e+00,1.354305081876463248e+02
1.030514421756295640e+01,1.315951094895740709e+02
1.861148797356775830e+01,1.224254358919826728e+02
2.616069250492213882e+01,1.084675603027651363e+02
3.265949946333640241e+01,9.043060875120374931e+01
3.787043910587046724e+01,6.915279548799713893e+01
4.161691235272101608e+01,4.559668572871265724e+01
4.378207068312114814e+01,2.070020522083731507e+01
